prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
no pipes some enemies little blocks low elevation,700,1.5,1727194056519,../sampling/generated_level/generated_level_1727194056519_16.txt,2.2450295197234404,0.67,1,1.0,48.37164,10,1.0
no pipes some enemies little blocks high elevation,700,1.5,1727194056520,../sampling/generated_level/generated_level_1727194056520_17.txt,1.1699250014423126,0.35,1,1.0,86.71068,10,1.0
no pipes some enemies little blocks low elevation,700,1.5,1727194056520,../sampling/generated_level/generated_level_1727194056520_18.txt,2.0131487476455066,0.6,1,1.0,63.782545,10,1.0
no pipes some enemies little blocks high elevation,700,1.5,1727194056520,../sampling/generated_level/generated_level_1727194056520_19.txt,2.71371191315222,0.81,1,1.0,91.70462500000001,10,1.0
no pipes some enemies some blocks low elevation,700,1.5,1727194056520,../sampling/generated_level/generated_level_1727194056520_20.txt,-0.1370062632697442,0,1,1.0,63.70596,10,1.0
no pipes some enemies some blocks high elevation,700,1.5,1727194056520,../sampling/generated_level/generated_level_1727194056520_21.txt,1.9011832156495307,0.57,1,1.0,120.90758999999998,10,1.0
no pipes some enemies many blocks low elevation,700,1.5,1727194056520,../sampling/generated_level/generated_level_1727194056520_22.txt,3.3943340290505035,1.0,1,1.0,77.92171,10,1.0
no pipes some enemies many blocks high elevation,700,1.5,1727194056520,../sampling/generated_level/generated_level_1727194056520_23.txt,3.77676672900396,1.0,1,1.0,65.43092,10,1.0
no pipes many enemies little blocks low elevation,700,1.5,1727194078427,../sampling/generated_level/generated_level_1727194078427_24.txt,-1.0,0,-100,0.0,0.2,10,1.0
no pipes many enemies little blocks high elevation,700,1.5,1727194078427,../sampling/generated_level/generated_level_1727194078427_25.txt,2.1843305321366473,0.66,-100,0.0,94.78419,10,1.0
no pipes many enemies little blocks low elevation,700,1.5,1727194078427,../sampling/generated_level/generated_level_1727194078427_26.txt,-1.0,0,1,1.0,122.93944499999999,10,1.0
no pipes many enemies little blocks high elevation,700,1.5,1727194078427,../sampling/generated_level/generated_level_1727194078427_27.txt,0.18306752905641943,0.05,-100,0.0,26.5,10,1.0
no pipes many enemies some blocks low elevation,700,1.5,1727194078428,../sampling/generated_level/generated_level_1727194078428_28.txt,2.4104517168844,0.72,1,1.0,89.70044,-20,0.0
no pipes many enemies some blocks high elevation,700,1.5,1727194078428,../sampling/generated_level/generated_level_1727194078428_29.txt,1.50812019707393,0.45,1,1.0,172.81015,10,1.0
no pipes many enemies many blocks low elevation,700,1.5,1727194078428,../sampling/generated_level/generated_level_1727194078428_30.txt,-0.10427615638478116,0,1,1.0,35.402370000000005,-10,0.0
no pipes many enemies many blocks high elevation,700,1.5,1727194078428,../sampling/generated_level/generated_level_1727194078428_31.txt,1.9182958340544896,0.58,1,1.0,109.82734500000001,10,1.0
little pipes no enemies little blocks low elevation,700,1.5,1727194100355,../sampling/generated_level/generated_level_1727194100355_32.txt,1.9193085916011914,0.58,1,1.0,70.744125,10,1.0
little pipes no enemies little blocks high elevation,700,1.5,1727194100356,../sampling/generated_level/generated_level_1727194100356_33.txt,2.9663610322302674,0.89,1,1.0,62.99348,10,1.0
little pipes no enemies some blocks low elevation,700,1.5,1727194100356,../sampling/generated_level/generated_level_1727194100356_34.txt,1.0566860249185899,0.32,1,1.0,77.1782,-10,0.0
little pipes no enemies some blocks high elevation,700,1.5,1727194100356,../sampling/generated_level/generated_level_1727194100356_35.txt,3.035687362142081,1.0,1,1.0,88.758215,10,1.0
little pipes no enemies many blocks low elevation,700,1.5,1727194100356,../sampling/generated_level/generated_level_1727194100356_36.txt,1.153550141777488,0.35,1,1.0,44.9329225,10,1.0
little pipes no enemies many blocks high elevation,700,1.5,1727194100356,../sampling/generated_level/generated_level_1727194100356_37.txt,2.1373313993152645,0.64,1,1.0,125.34088,10,1.0
little pipes little enemies little blocks low elevation,700,1.5,1727194100356,../sampling/generated_level/generated_level_1727194100356_38.txt,2.5,0.75,1,1.0,80.90714000000001,10,1.0
little pipes little enemies little blocks high elevation,700,1.5,1727194100356,../sampling/generated_level/generated_level_1727194100356_39.txt,2.6438561897747244,0.79,-100,0.0,0.2,10,1.0
little pipes little enemies some blocks low elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_40.txt,2.867327701186113,0.86,1,1.0,56.956340000000004,10,1.0
little pipes little enemies some blocks high elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_41.txt,2.904745955333463,0.87,1,1.0,115.273405,10,1.0
little pipes little enemies many blocks low elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_42.txt,0.03520262629878579,0.01,1,1.0,63.37284,10,1.0
little pipes little enemies many blocks high elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_43.txt,2.4362655294300226,0.73,1,1.0,189.19857000000002,10,1.0
little pipes some enemies little blocks low elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_44.txt,2.6438561897747244,0.79,1,1.0,46.91548,10,1.0
little pipes some enemies little blocks high elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_45.txt,2.6263275054965103,0.79,1,1.0,96.385905,10,1.0
little pipes some enemies some blocks low elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_46.txt,0.385695551599591,0.12,1,1.0,58.6588875,10,1.0
little pipes some enemies some blocks high elevation,700,1.5,1727194122311,../sampling/generated_level/generated_level_1727194122311_47.txt,2.98288875237285,0.89,1,1.0,124.86316,10,1.0
little pipes some enemies many blocks low elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_48.txt,1.3163937096170577,0.39,1,1.0,72.39365,-40,0.0
little pipes some enemies many blocks high elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_49.txt,2.4001714737657314,0.72,1,1.0,100.48373,10,1.0
little pipes many enemies little blocks low elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_50.txt,1.9531091881985463,0.59,1,1.0,75.24536499999999,10,1.0
little pipes many enemies little blocks high elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_51.txt,2.458382227068893,0.74,1,1.0,62.259235,10,1.0
little pipes many enemies some blocks low elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_52.txt,0.18455082047839566,0.06,1,1.0,51.67129,10,1.0
little pipes many enemies some blocks high elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_53.txt,1.4338874205321834,0.43,1,1.0,120.587605,10,1.0
little pipes many enemies many blocks low elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_54.txt,0.7341280840217318,0.22,1,1.0,64.44098,10,1.0
little pipes many enemies many blocks high elevation,700,1.5,1727194144304,../sampling/generated_level/generated_level_1727194144304_55.txt,-0.36887157017839023,0,1,1.0,62.056497,10,1.0
some pipes no enemies little blocks low elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_56.txt,1.9030664367591434,0.57,1,1.0,80.41115500000001,10,1.0
some pipes no enemies little blocks high elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_57.txt,2.899101645022059,0.87,1,1.0,89.69495,10,1.0
some pipes no enemies some blocks low elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_58.txt,2.6192924422524766,0.79,1,1.0,74.48222999999999,10,1.0
some pipes no enemies some blocks high elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_59.txt,1.1885848281151723,0.36,-100,0.0,63.5706725,10,1.0
some pipes no enemies many blocks low elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_60.txt,2.8161152997517966,0.84,1,1.0,90.42845,-10,0.0
some pipes no enemies many blocks high elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_61.txt,1.2088936890535686,0.36,1,1.0,41.2850525,10,1.0
some pipes little enemies little blocks low elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_62.txt,2.0852665612648393,0.63,1,1.0,78.05785,10,1.0
some pipes little enemies little blocks high elevation,700,1.5,1727194166457,../sampling/generated_level/generated_level_1727194166457_63.txt,2.7270909940319648,0.82,1,1.0,88.87906000000001,10,1.0
some pipes little enemies some blocks low elevation,700,1.5,1727194188464,../sampling/generated_level/generated_level_1727194188464_64.txt,3.2002591451248064,1.0,1,1.0,53.857775,10,1.0
some pipes little enemies some blocks high elevation,700,1.5,1727194188464,../sampling/generated_level/generated_level_1727194188464_65.txt,2.7105834967134412,0.81,1,1.0,80.52803,10,1.0
some pipes little enemies many blocks low elevation,700,1.5,1727194188464,../sampling/generated_level/generated_level_1727194188464_66.txt,3.312161332639442,1.0,1,1.0,105.53506,10,1.0
some pipes little enemies many blocks high elevation,700,1.5,1727194188464,../sampling/generated_level/generated_level_1727194188464_67.txt,0.6070077114360106,0.18,-100,0.0,29.994855,-20,0.0
some pipes some enemies little blocks low elevation,700,1.5,1727194188464,../sampling/generated_level/generated_level_1727194188464_68.txt,3.394058091609087,1.0,-100,0.0,83.61153999999999,10,1.0
some pipes some enemies little blocks high elevation,700,1.5,1727194188465,../sampling/generated_level/generated_level_1727194188465_69.txt,3.45598255244194,1.0,-100,0.0,116.205065,10,1.0
some pipes some enemies some blocks low elevation,700,1.5,1727194188465,../sampling/generated_level/generated_level_1727194188465_70.txt,2.092138254467038,0.63,1,1.0,50.482828000000005,10,1.0
some pipes some enemies some blocks high elevation,700,1.5,1727194188465,../sampling/generated_level/generated_level_1727194188465_71.txt,2.3295398143103294,0.7,1,1.0,57.982985,10,1.0
some pipes some enemies many blocks low elevation,700,1.5,1727194210441,../sampling/generated_level/generated_level_1727194210441_72.txt,0.9303175952123397,0.28,1,1.0,67.78985,10,1.0
some pipes some enemies many blocks high elevation,700,1.5,1727194210441,../sampling/generated_level/generated_level_1727194210441_73.txt,0.3964490684234784,0.12,-100,0.0,32.322070000000004,-20,0.0
some pipes many enemies little blocks low elevation,700,1.5,1727194210442,../sampling/generated_level/generated_level_1727194210442_74.txt,2.5798837517983344,0.77,1,1.0,53.857775,10,1.0
some pipes many enemies little blocks high elevation,700,1.5,1727194210442,../sampling/generated_level/generated_level_1727194210442_75.txt,1.3253611880288276,0.4,-100,0.0,18.684197,-30,0.0
some pipes many enemies some blocks low elevation,700,1.5,1727194210442,../sampling/generated_level/generated_level_1727194210442_76.txt,1.2069403828740848,0.36,1,1.0,76.326705,10,1.0
some pipes many enemies some blocks high elevation,700,1.5,1727194210442,../sampling/generated_level/generated_level_1727194210442_77.txt,2.651077964885545,0.8,1,1.0,90.49481,-10,0.0
some pipes many enemies many blocks low elevation,700,1.5,1727194210442,../sampling/generated_level/generated_level_1727194210442_78.txt,1.6328140639333786,0.49,-100,0.0,51.77411,10,1.0
some pipes many enemies many blocks high elevation,700,1.5,1727194210442,../sampling/generated_level/generated_level_1727194210442_79.txt,1.3962962486112376,0.42,1,1.0,61.472345000000004,10,1.0
many pipes no enemies little blocks low elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_80.txt,2.622468054075502,0.79,1,1.0,121.39537,10,1.0
many pipes no enemies little blocks high elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_81.txt,2.899101645022059,0.87,1,1.0,91.12126,10,1.0
many pipes no enemies some blocks low elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_82.txt,2.2100984947231828,0.66,1,1.0,69.70582499999999,10,1.0
many pipes no enemies some blocks high elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_83.txt,2.8572610749781235,0.86,1,1.0,90.26267,-10,0.0
many pipes no enemies many blocks low elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_84.txt,1.5149459748765228,0.45,1,1.0,77.594785,10,1.0
many pipes no enemies many blocks high elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_85.txt,-0.7266173126731058,0,1,1.0,83.49707500000001,10,1.0
many pipes little enemies little blocks low elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_86.txt,1.9030664367591434,0.57,1,1.0,80.41115500000001,10,1.0
many pipes little enemies little blocks high elevation,700,1.5,1727194232441,../sampling/generated_level/generated_level_1727194232441_87.txt,3.222255084868265,1.0,1,1.0,74.6586,10,1.0
many pipes little enemies some blocks low elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_88.txt,2.5016333824891896,0.75,1,1.0,69.007165,10,1.0
many pipes little enemies some blocks high elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_89.txt,2.1761009064678882,0.65,1,1.0,158.7725,10,1.0
many pipes little enemies many blocks low elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_90.txt,2.5532691935616683,0.77,1,1.0,77.953865,10,1.0
many pipes little enemies many blocks high elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_91.txt,0.46322250929846476,0.14,-100,0.0,21.709750500000002,-20,0.0
many pipes some enemies little blocks low elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_92.txt,3.312161332639442,1.0,1,1.0,105.53506,10,1.0
many pipes some enemies little blocks high elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_93.txt,3.70687028534612,1.0,1,1.0,40.813649999999996,10,1.0
many pipes some enemies some blocks low elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_94.txt,2.1432646719029704,0.64,1,1.0,86.2347,-10,0.0
many pipes some enemies some blocks high elevation,700,1.5,1727194254493,../sampling/generated_level/generated_level_1727194254493_95.txt,1.959981185428118,0.59,1,1.0,72.87889999999999,10,1.0
many pipes some enemies many blocks low elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_96.txt,2.442800386140842,0.73,1,1.0,61.081739999999996,10,1.0
many pipes some enemies many blocks high elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_97.txt,3.673407981457725,1.0,1,1.0,91.502305,10,1.0
many pipes many enemies little blocks low elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_98.txt,3.2937271998497533,1.0,1,1.0,53.13892500000001,10,1.0
many pipes many enemies little blocks high elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_99.txt,2.5700674226504914,0.77,1,1.0,99.70703,-20,0.0
many pipes many enemies some blocks low elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_100.txt,3.312161332639442,1.0,1,1.0,92.233985,10,1.0
many pipes many enemies some blocks high elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_101.txt,3.3973427906544313,1.0,1,1.0,55.96811999999999,-10,0.0
many pipes many enemies many blocks low elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_102.txt,2.002726098746371,0.6,1,1.0,100.06180499999999,-30,0.0
many pipes many enemies many blocks high elevation,700,1.5,1727194276628,../sampling/generated_level/generated_level_1727194276628_103.txt,0.0024064808555070982,0.0,-100,0.0,16.409409,-20,0.0
no pipes no enemies little blocks low elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_0.txt,0,0.0,1,1.0,64.998695,10,1.0
no pipes no enemies little blocks high elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_1.txt,0,0.0,1,1.0,83.35179500000001,10,1.0
no pipes no enemies little blocks low elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_2.txt,2.6153932517198886,0.78,1,1.0,109.778705,10,1.0
no pipes no enemies little blocks high elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_3.txt,0.69566030460064,0.21,1,1.0,55.92917,10,1.0
no pipes no enemies some blocks low elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_4.txt,1.3787834934861753,0.41,1,1.0,64.20063999999999,-40,0.0
no pipes no enemies some blocks high elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_5.txt,1.070371093634778,0.32,1,1.0,53.096582,10,1.0
no pipes no enemies many blocks low elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_6.txt,-0.17012713979051364,0,-100,0.0,85.18744000000001,-20,0.0
no pipes no enemies many blocks high elevation,700,1.5,1727194298617,../sampling/generated_level/generated_level_1727194298617_7.txt,-0.6851973627277099,0,1,1.0,103.39281500000001,10,1.0
no pipes little enemies little blocks low elevation,700,1.5,1727194320616,../sampling/generated_level/generated_level_1727194320616_8.txt,2.0852665612648393,0.63,1,1.0,76.157335,10,1.0
no pipes little enemies little blocks high elevation,700,1.5,1727194320616,../sampling/generated_level/generated_level_1727194320616_9.txt,2.2225137801828074,0.67,1,1.0,73.28694999999999,-40,0.0
no pipes little enemies little blocks low elevation,700,1.5,1727194320617,../sampling/generated_level/generated_level_1727194320617_10.txt,2.2237325117444398,0.67,1,1.0,63.576775000000005,10,1.0
no pipes little enemies little blocks high elevation,700,1.5,1727194320617,../sampling/generated_level/generated_level_1727194320617_11.txt,3.1653685038293644,1.0,1,1.0,61.44082,10,1.0
no pipes little enemies some blocks low elevation,700,1.5,1727194320617,../sampling/generated_level/generated_level_1727194320617_12.txt,1.4375782595638573,0.43,1,1.0,51.397645,10,1.0
no pipes little enemies some blocks high elevation,700,1.5,1727194320617,../sampling/generated_level/generated_level_1727194320617_13.txt,0.41774624277398775,0.13,1,1.0,63.50596,10,1.0
no pipes little enemies many blocks low elevation,700,1.5,1727194320617,../sampling/generated_level/generated_level_1727194320617_14.txt,0.8551710071604453,0.26,1,1.0,53.315523,10,1.0
no pipes little enemies many blocks high elevation,700,1.5,1727194320617,../sampling/generated_level/generated_level_1727194320617_15.txt,0.8362229667736132,0.25,1,1.0,45.787195000000004,10,1.0
no pipes some enemies little blocks low elevation,700,1.5,1727194342594,../sampling/generated_level/generated_level_1727194342594_16.txt,2.0934383678122224,0.63,1,1.0,85.36605,10,1.0
no pipes some enemies little blocks high elevation,700,1.5,1727194342594,../sampling/generated_level/generated_level_1727194342594_17.txt,1.559718190049073,0.47,1,1.0,85.61838499999999,10,1.0
no pipes some enemies little blocks low elevation,700,1.5,1727194342594,../sampling/generated_level/generated_level_1727194342594_18.txt,0.7298687566511528,0.22,1,1.0,84.96893999999999,10,1.0
no pipes some enemies little blocks high elevation,700,1.5,1727194342594,../sampling/generated_level/generated_level_1727194342594_19.txt,1.521928094887362,0.46,-100,0.0,9.108778000000001,10,1.0
no pipes some enemies some blocks low elevation,700,1.5,1727194342594,../sampling/generated_level/generated_level_1727194342594_20.txt,0.9015896566842352,0.27,1,1.0,62.784545,10,1.0
no pipes some enemies some blocks high elevation,700,1.5,1727194342594,../sampling/generated_level/generated_level_1727194342594_21.txt,2.477846741877274,0.74,-100,0.0,0.0,-30,0.0
no pipes some enemies many blocks low elevation,700,1.5,1727194342594,../sampling/generated_level/generated_level_1727194342594_22.txt,-0.03163634243026925,0,1,1.0,35.402370000000005,10,1.0
no pipes some enemies many blocks high elevation,700,1.5,1727194342595,../sampling/generated_level/generated_level_1727194342595_23.txt,2.4362655294300226,0.73,1,1.0,189.19857000000002,10,1.0
no pipes many enemies little blocks low elevation,700,1.5,1727194364696,../sampling/generated_level/generated_level_1727194364696_24.txt,2.77261201789271,0.83,1,1.0,61.8548475,10,1.0
no pipes many enemies little blocks high elevation,700,1.5,1727194364696,../sampling/generated_level/generated_level_1727194364696_25.txt,0.17854308517886808,0.05,-100,0.0,65.562015,10,1.0
no pipes many enemies little blocks low elevation,700,1.5,1727194364696,../sampling/generated_level/generated_level_1727194364696_26.txt,0.0378866820845869,0.01,-100,0.0,68.725505,-20,0.0
no pipes many enemies little blocks high elevation,700,1.5,1727194364697,../sampling/generated_level/generated_level_1727194364697_27.txt,-0.08477453943634372,0,-100,0.0,63.196705,10,1.0
no pipes many enemies some blocks low elevation,700,1.5,1727194364697,../sampling/generated_level/generated_level_1727194364697_28.txt,0.08438587015247623,0.03,1,1.0,63.30596,10,1.0
no pipes many enemies some blocks high elevation,700,1.5,1727194364697,../sampling/generated_level/generated_level_1727194364697_29.txt,1.3176022395738656,0.4,1,1.0,63.21946,10,1.0
no pipes many enemies many blocks low elevation,700,1.5,1727194364697,../sampling/generated_level/generated_level_1727194364697_30.txt,0.058826470326451386,0.02,-100,0.0,67.924035,-20,0.0
no pipes many enemies many blocks high elevation,700,1.5,1727194364697,../sampling/generated_level/generated_level_1727194364697_31.txt,0.9457944166482981,0.28,1,1.0,63.2985625,10,1.0
little pipes no enemies little blocks low elevation,700,1.5,1727194386772,../sampling/generated_level/generated_level_1727194386772_32.txt,1.5,0.45,1,1.0,40.47998,10,1.0
little pipes no enemies little blocks high elevation,700,1.5,1727194386772,../sampling/generated_level/generated_level_1727194386772_33.txt,2.111628644419996,0.63,-100,0.0,56.8829575,-20,0.0
little pipes no enemies some blocks low elevation,700,1.5,1727194386772,../sampling/generated_level/generated_level_1727194386772_34.txt,3.6312482002836766,1.0,1,1.0,56.89353,10,1.0
little pipes no enemies some blocks high elevation,700,1.5,1727194386772,../sampling/generated_level/generated_level_1727194386772_35.txt,0.42975598875645804,0.13,-100,0.0,22.456740000000003,-20,0.0
little pipes no enemies many blocks low elevation,700,1.5,1727194386772,../sampling/generated_level/generated_level_1727194386772_36.txt,0.03625288398475646,0.01,1,1.0,40.372882,10,1.0
little pipes no enemies many blocks high elevation,700,1.5,1727194386772,../sampling/generated_level/generated_level_1727194386772_37.txt,1.732940246879459,0.52,1,1.0,172.8633,-20,0.0
little pipes little enemies little blocks low elevation,700,1.5,1727194386772,../sampling/generated_level/generated_level_1727194386772_38.txt,3.2514674861880244,1.0,1,1.0,93.89008,-20,0.0
little pipes little enemies little blocks high elevation,700,1.5,1727194386773,../sampling/generated_level/generated_level_1727194386773_39.txt,1.1699250014423126,0.35,-100,0.0,26.6022665,10,1.0
little pipes little enemies some blocks low elevation,700,1.5,1727194408737,../sampling/generated_level/generated_level_1727194408737_40.txt,2.6115301903048125,0.78,-100,0.0,0.0,10,1.0
little pipes little enemies some blocks high elevation,700,1.5,1727194408737,../sampling/generated_level/generated_level_1727194408737_41.txt,2.583048015681954,0.77,1,1.0,62.774355,10,1.0
little pipes little enemies many blocks low elevation,700,1.5,1727194408737,../sampling/generated_level/generated_level_1727194408737_42.txt,-0.22018128929806424,0,1,1.0,51.87779,10,1.0
little pipes little enemies many blocks high elevation,700,1.5,1727194408737,../sampling/generated_level/generated_level_1727194408737_43.txt,2.297728760225513,0.69,-100,0.0,125.925145,10,1.0
little pipes some enemies little blocks low elevation,700,1.5,1727194408738,../sampling/generated_level/generated_level_1727194408738_44.txt,1.128071906434788,0.34,1,1.0,58.6588875,10,1.0
little pipes some enemies little blocks high elevation,700,1.5,1727194408738,../sampling/generated_level/generated_level_1727194408738_45.txt,1.8485526221376305,0.55,1,1.0,68.974145,10,1.0
little pipes some enemies some blocks low elevation,700,1.5,1727194408738,../sampling/generated_level/generated_level_1727194408738_46.txt,0.9881808370046761,0.3,1,1.0,82.536075,10,1.0
little pipes some enemies some blocks high elevation,700,1.5,1727194408738,../sampling/generated_level/generated_level_1727194408738_47.txt,2.835872568310485,0.85,1,1.0,63.949945,-30,0.0
little pipes some enemies many blocks low elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_48.txt,1.5980155864865435,0.48,1,1.0,37.066700000000004,-70,0.0
little pipes some enemies many blocks high elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_49.txt,1.1237302649206304,0.34,1,1.0,77.815885,-10,0.0
little pipes many enemies little blocks low elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_50.txt,1.640982229099773,0.49,1,1.0,0.0,-60,0.0
little pipes many enemies little blocks high elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_51.txt,0.2557260651880502,0.08,-100,0.0,59.951415,-20,0.0
little pipes many enemies some blocks low elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_52.txt,0.010735058533933417,0.0,1,1.0,51.848859999999995,-40,0.0
little pipes many enemies some blocks high elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_53.txt,0.7675536878580009,0.23,1,1.0,45.787195000000004,10,1.0
little pipes many enemies many blocks low elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_54.txt,1.2428018510100567,0.37,1,1.0,45.1329225,-30,0.0
little pipes many enemies many blocks high elevation,700,1.5,1727194430730,../sampling/generated_level/generated_level_1727194430730_55.txt,1.1042854008201486,0.33,1,1.0,86.069,-20,0.0
some pipes no enemies little blocks low elevation,700,1.5,1727194452700,../sampling/generated_level/generated_level_1727194452700_56.txt,1.5,0.45,1,1.0,59.047015,10,1.0
some pipes no enemies little blocks high elevation,700,1.5,1727194452700,../sampling/generated_level/generated_level_1727194452700_57.txt,1.5,0.45,1,1.0,54.25933500000001,10,1.0
