prompt,steps,temperature,timestamp,level_file_path,shannon_entropy,normalized_entropy,playability,normalized_playability,difficulty,aesthetic,normalized_aesthetic
no pipes no enemies little blocks low elevation,1400,2.5,1726821873656,../sampling/generated_level/generated_level_1726821873656_0.txt,3.53521097124284,1.0,1,1.0,140.20243000000002,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726821873657,../sampling/generated_level/generated_level_1726821873657_1.txt,3.1087818652287775,1.0,-100,0.0,86.410875,10,1.0
no pipes no enemies little blocks low elevation,1400,2.5,1726821873657,../sampling/generated_level/generated_level_1726821873657_2.txt,2.6470341273447358,0.79,1,1.0,87.41408500000001,10,1.0
no pipes no enemies little blocks high elevation,1400,2.5,1726821873657,../sampling/generated_level/generated_level_1726821873657_3.txt,0.9015896566842352,0.27,1,1.0,91.56204,10,1.0
no pipes no enemies some blocks low elevation,1400,2.5,1726821873657,../sampling/generated_level/generated_level_1726821873657_4.txt,1.5750112108241767,0.47,1,1.0,86.094355,10,1.0
no pipes no enemies some blocks high elevation,1400,2.5,1726821873657,../sampling/generated_level/generated_level_1726821873657_5.txt,2.7978024398808214,0.84,1,1.0,75.90875,-10,0.0
no pipes no enemies many blocks low elevation,1400,2.5,1726821873657,../sampling/generated_level/generated_level_1726821873657_6.txt,0.4210135637915533,0.13,1,1.0,89.480705,10,1.0
no pipes no enemies many blocks high elevation,1400,2.5,1726821873657,../sampling/generated_level/generated_level_1726821873657_7.txt,1.5240380686851198,0.46,1,1.0,104.61756000000001,-10,0.0
no pipes little enemies little blocks low elevation,1400,2.5,1726821940613,../sampling/generated_level/generated_level_1726821940613_8.txt,3.38088593184757,1.0,1,1.0,86.292675,-20,0.0
no pipes little enemies little blocks high elevation,1400,2.5,1726821940613,../sampling/generated_level/generated_level_1726821940613_9.txt,1.9615916681089791,0.59,-100,0.0,0.0,10,1.0
no pipes little enemies little blocks low elevation,1400,2.5,1726821940613,../sampling/generated_level/generated_level_1726821940613_10.txt,1.9463335330654565,0.58,1,1.0,95.16247,10,1.0
no pipes little enemies little blocks high elevation,1400,2.5,1726821940613,../sampling/generated_level/generated_level_1726821940613_11.txt,2.8057424579273067,0.84,-100,0.0,88.428455,10,1.0
no pipes little enemies some blocks low elevation,1400,2.5,1726821940614,../sampling/generated_level/generated_level_1726821940614_12.txt,3.9649764887978254,1.0,-100,0.0,76.575885,-10,0.0
